,TweetId,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
7151,1049401357730500608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,1049402004714344448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,1049404273904226305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,1049406342425993217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,1049408644037713921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7147,1049409318771019776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,1049410016980201473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7145,1049411650799980545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144,1049412741427916800,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143,1049412787032731650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7142,1049421218070188033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7141,1049421512204152833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7140,1049422758180843520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7139,1049423997056634881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7138,1049431337873133568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7137,1049433929621663744,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7136,1049438561295065088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,1049439425665658880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7134,1049441678388539392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,1049444545941762048,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,1049448219271344129,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7133,1049451801391636481,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
77,1049452243651420160,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
76,1049452586867322880,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3218,1049453424163532800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,1049455294957252609,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
74,1049459731733991424,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7132,1049463064494571520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131,1049464261867700225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7130,1049468030395154432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,1049470604078923776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,1049473797235982337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127,1049476182666878976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126,1049479289966485504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1049485928014598145,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7125,1049487263934111744,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7124,1049499095692451840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1049500897951264768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,1049503570582618112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123,1049505429523492864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7122,1049505813662846976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,1049506503479058441,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7121,1049512041860354048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7120,1049512348086603777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3217,1049513044571635712,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
69,1049520108094324737,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7119,1049521872130531328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118,1049528733957349376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117,1049530124960485376,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7116,1049535312223977472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,1049541976088031232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3215,1049543067806642176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3214,1049544245206556673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7115,1049545109069545472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1049547532169183235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7114,1049548020847652865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,1049549127720361984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1049549716919222272,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7113,1049550043064209408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,1049550705730707456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,1049553434389766144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112,1049555376771870720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,1049555974539829248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,1049556898431868928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7110,1049556904698138624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,1049560149839376385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7108,1049562611363262464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,1049562731257286659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7107,1049563478967705600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3209,1049566412929302530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106,1049574198958583808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7105,1049576036336369664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7104,1049577048207974401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103,1049581955635970048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7102,1049582753090600960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1049583585781411840,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3208,1049584826876133377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7101,1049585481653133312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3207,1049588307997253632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,1049589079283834881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,1049589231654322178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3204,1049589326269493249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,1049590091193208833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3203,1049590502251589632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,1049592807638339584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7098,1049593909100318720,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3202,1049596077597515776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7097,1049596184401248256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096,1049597113510686722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7095,1049597581263818752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,1049598400927170560,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64,1049598924632145920,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3200,1049599489265156096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1049599895579979776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3199,1049600526516654080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3198,1049605678078287872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7094,1049606026385924096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7093,1049607098953289728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092,1049607908319625216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7091,1049608061810282496,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7090,1049611496496410624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089,1049612087574634496,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3197,1049613946259353600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7088,1049615129724313600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7087,1049615458368798720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3196,1049618853628702720,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7086,1049620951225241600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7085,1049621253366185985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,1049622139903475712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,1049625302698086405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,1049626371268403200,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7084,1049627969080176640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,1049630560484773888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082,1049631642673971203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,1049632881956524033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7080,1049634856483745792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,1049636850690863104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078,1049637636535595008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,1049638019085586432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7076,1049641501054173184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7075,1049646888515973120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7074,1049647126928613382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7073,1049647610565455873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7072,1049649388434452482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071,1049649417362509824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7070,1049649528763293696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7069,1049649620505321473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7068,1049649639891316741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7067,1049650800472059910,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7066,1049652140342423553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7065,1049655163957469186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064,1049656203276636160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7063,1049660762619305985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,1049668970154942473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7061,1049670076205543424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,1049672576195280897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7060,1049679921147129856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7059,1049682136859639809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,1049682142974885888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7058,1049683707462909953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3191,1049684701726695424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,1049685524770885632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,1049685841709158400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,1049686835960500224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7055,1049687181168730113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7054,1049687259220447233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7053,1049689581367439361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7052,1049690731630088194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7051,1049692699106906112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,1049693479771824129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,1049694823924555777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7049,1049698074887630854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7048,1049699401457917952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7047,1049700643508649984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7046,1049702766539628544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7045,1049703173735280640,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7044,1049705097226317824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,1049705889282674689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7042,1049706335087067143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,1049707700291084288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7041,1049710542154272769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7040,1049713505807593472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039,1049714925537583106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7038,1049720182401204224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7037,1049724455285481472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,1049724705186312198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7036,1049725806694596608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7035,1049727491429097472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,1049728057341173760,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,1049729789366398976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,1049738007908151301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7034,1049740064971022336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7033,1049745013746397189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,1049745570808692737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7031,1049747630748782599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7030,1049750885486735360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7029,1049753030227308544,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7028,1049753036791394305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7027,1049757699636948993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7026,1049759918297899009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7025,1049761000445087745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7024,1049762676900093953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7023,1049765608416530432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1049775000352251904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7022,1049775045759983617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7021,1049781261273841665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7020,1049791694843965440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7019,1049792876681547778,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,1049804220696748033,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
59,1049808211534958592,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,1049816192444186624,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3183,1049816809245794304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,1049816814589423616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7018,1049817243603886080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1049819542023626752,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7017,1049848515873001472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,1049851552800768000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7016,1049860376492462080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,1049868120985358336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,1049869400071761920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,1049869419285868544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,1049873610326908928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3177,1049876145720705024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,1049881131678609410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7013,1049881713512509440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1049884550879502336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,1049885098064179206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3175,1049898705544011776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,1049900753215791105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7012,1049901183740125185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7011,1049908815649476608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,1049909793148862464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,1049910366799613953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,1049910631158173696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1049911438419070977,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7009,1049913522933702656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,1049914729282588672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
54,1049915647508000768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,1049918974996176896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7008,1049919286347780096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7007,1049919300562284545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7006,1049919302646845440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,1049919308594376704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7004,1049919333823066114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,1049919345193865216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7002,1049919690242449409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,1049921246031503360,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1049928978675298304,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3169,1049929263002968064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,1049929989791961088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,1049930526314782720,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000,1049932253457985536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,1049933076372041728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,1049933171788148736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,1049934939590971392,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999,1049936486068572161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3164,1049936488329371649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,1049936687197904896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6998,1049939110314561536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997,1049940353128833025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6996,1049942517616136193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6995,1049942870738853888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,1049944216732819456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3161,1049944504189444096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3160,1049944873170661378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6994,1049945331302043648,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3159,1049948129116581889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6993,1049948321593401344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,1049948523486109697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6992,1049949034645991426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,1049950117585928193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6991,1049950673381535744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3156,1049953031884890113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3155,1049953035038990336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,1049953038570545152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3153,1049953042064449536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,1049953045549907970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,1049953050515910656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3150,1049953053208662016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,1049953056740319232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,1049953060724924417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990,1049955471983964160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,1049955479361732608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6988,1049955485707714572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,1049955620630290432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,1049962121189105665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,1049962446000193536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6987,1049963523898531840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6986,1049963838735572992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6985,1049970365563310081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,1049971695967236096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6984,1049972091263406081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6983,1049972895492046848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
